Region,Year,Birds,Fungi,Plants,Reptiles
309021230,2010,0.7995,0.8362,0.7878,0.7842
507011153,2010,0.7949,0.8192,0.7632,0.7433
319031511,2010,0.8112,0.8281,0.7931,0.7937
507051186,2010,0.7889,0.807,0.7053,0.7266
316031425,2010,0.8015,0.8278,0.7889,0.8094
101031014,2010,0.7791,0.8173,0.7308,0.7558
101031015,2010,0.8094,0.8284,0.7736,0.8106
309031237,2010,0.8011,0.8194,0.753,0.7708
801101135,2010,0.7797,0.8226,0.7505,0.7244
309071251,2010,0.796,0.824,0.7798,0.7678
105031099,2010,0.7936,0.8268,0.7282,0.7434
105011094,2010,0.7905,0.8366,0.7319,0.7439
303041067,2010,0.8092,0.8286,0.7725,0.7695
303021053,2010,0.7988,0.8236,0.7663,0.7797
113031263,2010,0.7769,0.8231,0.6895,0.6744
104021086,2010,0.8172,0.8363,0.8206,0.8386
217031474,2010,0.7657,0.8132,0.6639,0.6704
217031475,2010,0.7738,0.8133,0.6904,0.684
304031093,2010,0.7954,0.8249,0.7674,0.7753
203021486,2010,0.7651,0.8099,0.6825,0.6726
311051324,2010,0.7951,0.8251,0.756,0.769
403041076,2010,0.7793,0.8157,0.7512,0.6817
109031180,2010,0.7659,0.825,0.6473,0.6729
109031181,2010,0.7763,0.835,0.6788,0.6891
107041145,2010,0.8177,0.8255,0.7858,0.8265
503011032,2010,0.7997,0.8192,0.7831,0.7461
103021063,2010,0.7754,0.8283,0.6813,0.6637
103021064,2010,0.7891,0.8262,0.7118,0.6985
801041037,2010,0.7847,0.8178,0.7387,0.7241
505011070,2010,0.7966,0.8232,0.7697,0.7717
210051441,2010,0.7691,0.8114,0.6529,0.6738
210051442,2010,0.7708,0.8128,0.6611,0.6846
210051542,2010,0.7684,0.8088,0.6481,0.6738
210051443,2010,0.7708,0.8134,0.6672,0.6847
210051543,2010,0.7691,0.8108,0.6495,0.6738
402021028,2010,0.7686,0.8227,0.6914,0.6658
319041517,2010,0.8092,0.8222,0.7983,0.784
212031300,2010,0.7757,0.806,0.7088,0.6897
212031557,2010,0.7762,0.8037,0.7075,0.69
212031558,2010,0.7763,0.7996,0.7085,0.6899
212031559,2010,0.7757,0.8037,0.7158,0.6966
212031560,2010,0.783,0.8044,0.6922,0.6959
212031303,2010,0.7758,0.8063,0.6992,0.6897
212031304,2010,0.7725,0.8079,0.6971,0.6898
318021472,2010,0.8156,0.828,0.7649,0.7983
124031707,2010,0.7924,0.8238,0.7103,0.8043
121041413,2010,0.7985,0.8345,0.819,0.8262
311031314,2010,0.8042,0.8246,0.7917,0.7753
201021010,2010,0.7793,0.8167,0.6845,0.6933
122031425,2010,0.7997,0.8375,0.8153,0.8256
128011604,2010,0.7933,0.8174,0.7565,0.8161
307021179,2010,0.7948,0.8224,0.7335,0.756
121041414,2010,0.8047,0.838,0.8113,0.8293
120031679,2010,0.7968,0.8249,0.7995,0.8081
211031450,2010,0.7812,0.8229,0.7082,0.704
315011397,2010,0.8697,0.8708,0.8581,0.8629
211031451,2010,0.7797,0.8265,0.7391,0.7043
211031265,2010,0.7811,0.8268,0.7473,0.7045
120031393,2010,0.7968,0.8314,0.7975,0.8076
211031452,2010,0.7829,0.8179,0.7084,0.7034
114011274,2010,0.7882,0.8221,0.7821,0.8179
509021237,2010,0.8151,0.8716,0.7882,0.7616
505011071,2010,0.8008,0.8239,0.7702,0.7519
123011698,2010,0.7925,0.8197,0.7472,0.7819
309021231,2010,0.7986,0.8284,0.7774,0.7769
309051243,2010,0.8173,0.833,0.7978,0.8242
309021232,2010,0.801,0.828,0.7648,0.7855
801091100,2010,0.7801,0.8169,0.7405,0.724
603021070,2010,0.8106,0.8239,0.7952,0.7984
306041164,2010,0.8418,0.8435,0.8338,0.8501
311061329,2010,0.8052,0.8315,0.7691,0.7782
314021576,2010,0.8027,0.8207,0.7935,0.7752
318011463,2010,0.8489,0.8511,0.8115,0.831
702031058,2010,0.8682,0.8791,0.8458,0.8581
501021251,2010,0.7937,0.8139,0.7644,0.7711
212041563,2010,0.7743,0.8063,0.7078,0.7034
212041564,2010,0.7641,0.8015,0.6495,0.6901
212041312,2010,0.7777,0.8113,0.711,0.7034
107011131,2010,0.8141,0.8294,0.7871,0.8261
501021010,2010,0.793,0.8217,0.7482,0.7505
317011446,2010,0.7956,0.8236,0.7283,0.7806
117031329,2010,0.7966,0.8337,0.8288,0.8237
310011271,2010,0.7996,0.8228,0.7856,0.7753
701011001,2010,0.8547,0.8569,0.8311,0.8336
701011002,2010,0.8473,0.8568,0.8279,0.8273
501021011,2010,0.7909,0.8088,0.7169,0.7317
402021029,2010,0.7686,0.8415,0.7307,0.6895
502011021,2010,0.7968,0.8112,0.7183,0.7515
314011384,2010,0.8109,0.8291,0.7632,0.8091
201021011,2010,0.7844,0.821,0.7013,0.7105
302041043,2010,0.7966,0.8141,0.7531,0.7666
801061062,2010,0.7816,0.8201,0.7478,0.7246
313041373,2010,0.8031,0.8153,0.7593,0.7643
122031695,2010,0.7915,0.8377,0.796,0.8263
213011569,2010,0.7622,0.8129,0.6816,0.6769
318021583,2010,0.8203,0.8288,0.8023,0.8049
201011006,2010,0.7717,0.8106,0.6818,0.6905
213011331,2010,0.767,0.8112,0.6586,0.6803
602021054,2010,0.81,0.8265,0.7847,0.8011
123021703,2010,0.7946,0.8201,0.7478,0.787
109031182,2010,0.7858,0.8499,0.7421,0.7573
109031183,2010,0.7933,0.8558,0.7605,0.7615
126021722,2010,0.7957,0.8426,0.8104,0.787
801101136,2010,0.7814,0.8243,0.7667,0.7175
509011228,2010,0.7959,0.8213,0.7582,0.7804
510011263,2010,0.8962,0.8914,0.8747,0.8921
213011570,2010,0.7625,0.8086,0.6659,0.6804
601031016,2010,0.7793,0.8118,0.7326,0.7334
603011066,2010,0.8118,0.8285,0.7837,0.7942
101041022,2010,0.8156,0.8349,0.8184,0.8343
604021085,2010,0.7767,0.8107,0.7601,0.7737
505021301,2010,0.7889,0.8228,0.7504,0.7631
505021302,2010,0.7937,0.8231,0.7439,0.7558
801051054,2010,0.7817,0.8119,0.7009,0.7241
316071546,2010,0.7934,0.8268,0.7728,0.7807
210041539,2010,0.7723,0.813,0.6721,0.6924
602031058,2010,0.8102,0.823,0.767,0.7837
212041313,2010,0.7738,0.8034,0.7082,0.6959
206041118,2010,0.7708,0.8108,0.6909,0.6738
601061034,2010,0.7986,0.8173,0.7615,0.7745
207021157,2010,0.7746,0.8208,0.7309,0.6979
207021424,2010,0.7772,0.8221,0.7411,0.7046
207021425,2010,0.7742,0.8239,0.7312,0.7044
501031018,2010,0.7966,0.8299,0.7487,0.7777
211021261,2010,0.7756,0.8236,0.746,0.7045
310011563,2010,0.8071,0.8265,0.7672,0.7753
116011306,2010,0.7968,0.8149,0.7593,0.7771
209041527,2010,0.7757,0.811,0.6702,0.6907
209041528,2010,0.7756,0.8138,0.6705,0.6973
104021087,2010,0.8166,0.835,0.8328,0.8338
118011650,2010,0.7962,0.8284,0.8182,0.8255
318021474,2010,0.8373,0.8374,0.8019,0.8226
123031446,2010,0.797,0.8307,0.7577,0.8137
118011344,2010,0.8021,0.8365,0.8045,0.8243
212021295,2010,0.7784,0.8123,0.7117,0.7036
509021238,2010,0.8171,0.8757,0.7881,0.7724
801051055,2010,0.7836,0.8083,0.701,0.7236
317011447,2010,0.7915,0.8206,0.7433,0.7604
701041037,2010,0.8579,0.8595,0.8379,0.8337
214021377,2010,0.7862,0.8184,0.7299,0.716
205011076,2010,0.7826,0.8219,0.6985,0.7176
120011385,2010,0.7968,0.8272,0.8007,0.8033
402041039,2010,0.762,0.8444,0.7185,0.6939
404021098,2010,0.7619,0.8504,0.7167,0.6899
105031100,2010,0.7855,0.8314,0.7067,0.7187
105031101,2010,0.7763,0.831,0.6793,0.718
105031102,2010,0.7745,0.8312,0.7021,0.7131
105031103,2010,0.7843,0.8299,0.7055,0.7201
801081092,2010,0.7797,0.8231,0.7615,0.7244
120031394,2010,0.7968,0.824,0.812,0.8267
505011072,2010,0.799,0.8232,0.7701,0.7768
106011110,2010,0.8159,0.8335,0.7968,0.8155
801011006,2010,0.7836,0.8143,0.717,0.7137
801051125,2010,0.7797,0.8205,0.7216,0.7255
310011272,2010,0.8071,0.8241,0.7967,0.7753
701041038,2010,0.8539,0.8595,0.8235,0.8309
115021297,2010,0.8028,0.8342,0.7859,0.8118
302031037,2010,0.7894,0.814,0.7366,0.7643
311021307,2010,0.7956,0.8185,0.7503,0.7738
306021146,2010,0.8448,0.8425,0.826,0.8326
119021662,2010,0.7993,0.835,0.8111,0.8266
701021017,2010,0.8475,0.8578,0.8166,0.8296
702041063,2010,0.8556,0.8642,0.8394,0.8677
202011020,2010,0.7747,0.8196,0.7085,0.7081
305021115,2010,0.7954,0.8261,0.7664,0.7752
501021015,2010,0.7868,0.8091,0.7566,0.7524
604021086,2010,0.7795,0.8103,0.7429,0.761
507021164,2010,0.7923,0.8187,0.77,0.7463
312021343,2010,0.7994,0.8226,0.7566,0.764
106021614,2010,0.7913,0.8232,0.7603,0.7732
206041119,2010,0.767,0.8096,0.7085,0.679
503021295,2010,0.7951,0.8262,0.7518,0.7781
510021267,2010,0.9292,0.9095,0.9284,0.9354
701011003,2010,0.8449,0.8525,0.8172,0.8286
702011046,2010,0.9316,0.9161,0.9451,0.9394
506021119,2010,0.7919,0.8277,0.749,0.7575
117011634,2010,0.7945,0.8262,0.7864,0.8242
126021723,2010,0.7957,0.8394,0.8049,0.787
501021012,2010,0.7917,0.8101,0.7297,0.7268
314011385,2010,0.8061,0.8252,0.783,0.7752
216011406,2010,0.7791,0.8479,0.7266,0.7432
101041023,2010,0.7988,0.8276,0.7864,0.823
311021308,2010,0.7989,0.8285,0.7678,0.7783
127021514,2010,0.7975,0.8164,0.7691,0.7822
111021217,2010,0.7984,0.8342,0.7868,0.7985
208031189,2010,0.7644,0.7983,0.6858,0.69
127031730,2010,0.7879,0.8168,0.7593,0.787
306021147,2010,0.8448,0.84,0.8235,0.8328
403021058,2010,0.7592,0.8377,0.7006,0.6735
303031060,2010,0.8117,0.8247,0.7992,0.7752
312021344,2010,0.8121,0.826,0.7753,0.7667
309021233,2010,0.8023,0.8281,0.7488,0.7933
123011699,2010,0.7887,0.8179,0.7173,0.7875
313021367,2010,0.8102,0.8251,0.7877,0.8015
402021030,2010,0.7706,0.8377,0.7212,0.6791
402021031,2010,0.7772,0.8226,0.703,0.6709
504031300,2010,0.7922,0.8342,0.7685,0.7595
702051065,2010,0.8773,0.8869,0.8691,0.8841
208021179,2010,0.7766,0.8045,0.7117,0.6843
209031209,2010,0.7803,0.8195,0.7542,0.6976
206051129,2010,0.7671,0.8005,0.6891,0.679
308011192,2010,0.8205,0.8497,0.7947,0.7773
212011289,2010,0.8044,0.8292,0.7201,0.7656
308031207,2010,0.8067,0.828,0.7846,0.7809
124031459,2010,0.7954,0.8258,0.7537,0.8151
212021453,2010,0.7789,0.8205,0.7216,0.7211
212021454,2010,0.775,0.8189,0.7442,0.7114
402031036,2010,0.7626,0.8338,0.7205,0.6768
128021607,2010,0.7994,0.8403,0.8306,0.8261
304041098,2010,0.8105,0.8291,0.7787,0.7979
304041099,2010,0.817,0.834,0.7845,0.8036
209041431,2010,0.7708,0.8122,0.6839,0.6965
209041432,2010,0.7681,0.8091,0.6503,0.6843
102011031,2010,0.8037,0.8376,0.8019,0.8263
125021477,2010,0.7962,0.8304,0.7806,0.787
124051469,2010,0.7875,0.8162,0.7536,0.7771
117031330,2010,0.7971,0.8151,0.7916,0.8263
310021278,2010,0.808,0.8282,0.7628,0.7898
511011274,2010,0.8001,0.8206,0.6746,0.7598
511011275,2010,0.8308,0.8434,0.7653,0.8136
206031502,2010,0.7701,0.8125,0.6905,0.6738
210011227,2010,0.7694,0.8121,0.6702,0.6738
114011275,2010,0.8132,0.8337,0.8044,0.8309
316071547,2010,0.8046,0.8267,0.7828,0.7952
312021345,2010,0.827,0.8396,0.808,0.8097
204011055,2010,0.7886,0.823,0.6978,0.7267
101041024,2010,0.8158,0.8305,0.7863,0.8292
112011241,2010,0.7976,0.8269,0.788,0.7846
801011007,2010,0.7841,0.8152,0.7474,0.7244
302011025,2010,0.8047,0.8236,0.7666,0.7752
511021277,2010,0.9207,0.9047,0.9092,0.9217
213041573,2010,0.7666,0.8157,0.6901,0.6789
406011130,2010,0.7786,0.8318,0.7511,0.7292
801071076,2010,0.7841,0.8198,0.7425,0.7505
127021515,2010,0.791,0.8106,0.7534,0.787
303021054,2010,0.7954,0.8218,0.7407,0.7752
125031480,2010,0.7875,0.8148,0.7609,0.787
127021516,2010,0.7928,0.8144,0.7494,0.7821
502011022,2010,0.7937,0.8086,0.7285,0.7307
701011004,2010,0.8504,0.8543,0.8263,0.8277
315031410,2010,0.8998,0.903,0.9008,0.8754
315031411,2010,0.8784,0.9001,0.901,0.8696
105021098,2010,0.8749,0.8913,0.8951,0.8757
801091101,2010,0.7849,0.8202,0.7659,0.7332
210031237,2010,0.7658,0.8112,0.6552,0.679
211011447,2010,0.7941,0.8219,0.7428,0.7336
304021089,2010,0.7954,0.825,0.7749,0.7753
107041146,2010,0.8174,0.8331,0.8187,0.8387
801081093,2010,0.7884,0.8208,0.7693,0.7246
206071142,2010,0.7665,0.809,0.695,0.6789
206071143,2010,0.7649,0.8087,0.6599,0.679
120011386,2010,0.7968,0.8232,0.8007,0.8069
403041077,2010,0.7724,0.816,0.7472,0.6723
206031115,2010,0.7677,0.8115,0.7012,0.6738
206041120,2010,0.7632,0.8115,0.6879,0.6738
214021378,2010,0.7779,0.8171,0.7331,0.7145
404011091,2010,0.7617,0.8243,0.7266,0.6889
602031099,2010,0.7888,0.8156,0.7425,0.7823
202011021,2010,0.7763,0.8219,0.7144,0.7069
503011033,2010,0.7949,0.8211,0.7632,0.7657
801011008,2010,0.7847,0.8132,0.7265,0.7244
213031348,2010,0.7644,0.8084,0.6748,0.6752
103021065,2010,0.7831,0.8319,0.6892,0.6877
801041038,2010,0.7801,0.8171,0.7409,0.7241
211041269,2010,0.7714,0.8176,0.721,0.7114
310011564,2010,0.8077,0.8253,0.7864,0.7753
603031073,2010,0.8073,0.8209,0.7759,0.7788
122031427,2010,0.8078,0.8396,0.8194,0.8263
801061063,2010,0.7804,0.8182,0.7376,0.724
506051138,2010,0.7913,0.838,0.7731,0.7729
108011152,2010,0.8016,0.8261,0.7875,0.8107
108011153,2010,0.8038,0.8295,0.7754,0.8108
305011106,2010,0.7954,0.8218,0.7776,0.7752
205031087,2010,0.7813,0.8194,0.7455,0.7328
801041039,2010,0.7781,0.8116,0.7105,0.7236
214011371,2010,0.7738,0.8131,0.7298,0.7054
214011372,2010,0.7788,0.811,0.7169,0.7026
214011373,2010,0.7813,0.8209,0.7392,0.7103
801011010,2010,0.7834,0.8215,0.7587,0.7191
213041574,2010,0.768,0.8126,0.674,0.6826
507021165,2010,0.7866,0.813,0.7552,0.7635
507021166,2010,0.7948,0.8192,0.7618,0.7463
205031088,2010,0.7706,0.8125,0.7205,0.703
122031696,2010,0.8024,0.8389,0.8325,0.8263
308031208,2010,0.8257,0.8372,0.8166,0.8015
122031429,2010,0.7991,0.8368,0.8138,0.8263
306011140,2010,0.8388,0.8392,0.8155,0.8314
404031105,2010,0.7615,0.824,0.7264,0.688
801061130,2010,0.7728,0.8146,0.6694,0.7239
115021298,2010,0.8102,0.8361,0.8053,0.8253
215031401,2010,0.7893,0.8532,0.7641,0.7702
318021475,2010,0.8228,0.8264,0.7724,0.7882
801091102,2010,0.7858,0.8194,0.7668,0.7281
317011448,2010,0.7838,0.8255,0.7344,0.7372
402011025,2010,0.7663,0.8384,0.7155,0.6861
402011026,2010,0.7667,0.8387,0.7132,0.6794
319021503,2010,0.8057,0.8316,0.7696,0.7773
302021030,2010,0.7987,0.8172,0.7645,0.7752
203021039,2010,0.7685,0.808,0.6976,0.6727
203021040,2010,0.766,0.8109,0.6836,0.6729
603021071,2010,0.8088,0.8243,0.7969,0.7942
601021006,2010,0.7869,0.8187,0.7333,0.754
501021252,2010,0.7911,0.8091,0.7466,0.748
602031059,2010,0.7901,0.8146,0.7334,0.7797
511041285,2010,0.8006,0.8419,0.7513,0.7596
511041286,2010,0.7952,0.8423,0.7497,0.7492
511041287,2010,0.8098,0.8418,0.7608,0.7731
511041288,2010,0.8005,0.8391,0.723,0.7547
504031060,2010,0.7984,0.8385,0.7794,0.7913
405021117,2010,0.767,0.8248,0.6904,0.6746
105031104,2010,0.7893,0.83,0.7191,0.7318
801071077,2010,0.7882,0.8191,0.745,0.7335
319021504,2010,0.814,0.8334,0.795,0.794
509021239,2010,0.7988,0.8372,0.7356,0.7592
801011011,2010,0.7841,0.8168,0.7315,0.7241
505031102,2010,0.7906,0.8269,0.7521,0.7602
210021232,2010,0.7906,0.8198,0.7089,0.722
126021498,2010,0.7963,0.8374,0.8119,0.8074
308051534,2010,0.8116,0.8284,0.8102,0.7849
308051535,2010,0.8163,0.8336,0.8045,0.7864
210051245,2010,0.7705,0.8153,0.6694,0.6804
316061441,2010,0.8102,0.8267,0.7929,0.79
117031331,2010,0.7971,0.822,0.8113,0.8266
127011727,2010,0.7909,0.8158,0.761,0.782
504021050,2010,0.7967,0.8436,0.8119,0.7986
110021190,2010,0.8122,0.8248,0.7743,0.7921
207011150,2010,0.7743,0.8139,0.7238,0.6977
212051321,2010,0.7777,0.8208,0.7115,0.7035
212051322,2010,0.7719,0.818,0.7293,0.7036
111011209,2010,0.7989,0.8334,0.8079,0.8169
116031314,2010,0.7972,0.8133,0.7495,0.7771
123021704,2010,0.7903,0.8173,0.7583,0.787
115011294,2010,0.8009,0.8426,0.8173,0.7822
308031209,2010,0.8116,0.8353,0.7804,0.7731
124031460,2010,0.791,0.8187,0.7546,0.7926
601031017,2010,0.7928,0.8188,0.7559,0.7761
210031535,2010,0.7695,0.8141,0.6653,0.679
210031536,2010,0.7705,0.8164,0.6796,0.6818
116021309,2010,0.7963,0.8229,0.7754,0.7822
108051167,2010,0.8154,0.8327,0.7922,0.8156
509011229,2010,0.7994,0.8385,0.7383,0.7422
316021421,2010,0.7982,0.815,0.7267,0.7758
402051049,2010,0.7803,0.8231,0.7001,0.6784
201031015,2010,0.7722,0.8155,0.6918,0.6841
203011035,2010,0.7708,0.8136,0.6759,0.6747
310041300,2010,0.7949,0.8234,0.7453,0.7699
401071023,2010,0.7623,0.8212,0.7008,0.6742
101021610,2010,0.7818,0.8184,0.7585,0.7513
407011144,2010,0.7645,0.8204,0.7012,0.669
307011173,2010,0.7838,0.8357,0.698,0.7059
112021246,2010,0.8023,0.8345,0.8094,0.8018
801011012,2010,0.7834,0.8172,0.7379,0.7188
121031407,2010,0.8021,0.8401,0.8287,0.8086
306021148,2010,0.8406,0.8415,0.8256,0.8393
102021048,2010,0.7975,0.8305,0.7921,0.8105
102011032,2010,0.8017,0.8344,0.7987,0.8169
506041134,2010,0.7841,0.8326,0.7105,0.7654
101051539,2010,0.7821,0.8189,0.7227,0.7475
101051540,2010,0.8013,0.8263,0.7494,0.7579
210031439,2010,0.7719,0.8166,0.6788,0.6804
405021118,2010,0.8205,0.8468,0.8017,0.7408
308031210,2010,0.8168,0.8371,0.7838,0.7665
104011080,2010,0.788,0.8222,0.7282,0.7788
104011081,2010,0.8102,0.8291,0.782,0.8079
305031123,2010,0.8021,0.8252,0.7664,0.7752
407021150,2010,0.7607,0.8135,0.7047,0.6604
319051523,2010,0.8025,0.8277,0.7838,0.7855
125031481,2010,0.7972,0.8178,0.763,0.787
701041039,2010,0.8579,0.8601,0.8373,0.8339
127011594,2010,0.7879,0.8129,0.7743,0.782
119011655,2010,0.7972,0.8269,0.7927,0.787
119011656,2010,0.7972,0.8325,0.7923,0.787
311041569,2010,0.7985,0.8228,0.7675,0.7699
311031315,2010,0.8116,0.8241,0.8017,0.7753
127021517,2010,0.7975,0.8153,0.7584,0.7771
502011023,2010,0.7936,0.8097,0.7174,0.7328
209011197,2010,0.7753,0.82,0.7066,0.6978
303021055,2010,0.7988,0.8238,0.7679,0.7752
210051246,2010,0.7693,0.816,0.6698,0.6879
801071080,2010,0.781,0.8193,0.6821,0.7224
121011685,2010,0.8046,0.8368,0.8205,0.8293
402051050,2010,0.7748,0.8251,0.6868,0.6707
505011073,2010,0.7948,0.82,0.7697,0.7602
103021066,2010,0.7812,0.8297,0.695,0.6859
125031713,2010,0.7972,0.8234,0.7863,0.787
113011257,2010,0.8017,0.8612,0.769,0.7703
602021055,2010,0.7929,0.813,0.7334,0.776
203021487,2010,0.7673,0.8088,0.671,0.6712
309041241,2010,0.818,0.835,0.7984,0.8139
125031483,2010,0.7942,0.8194,0.7618,0.787
125031484,2010,0.7942,0.8151,0.7743,0.787
702051066,2010,0.8729,0.885,0.865,0.8846
318021476,2010,0.8013,0.8187,0.7474,0.7879
113031264,2010,0.7929,0.8247,0.7219,0.6874
801041040,2010,0.778,0.8116,0.6966,0.7238
801041116,2010,0.7814,0.8183,0.7356,0.7339
801041117,2010,0.79,0.822,0.7604,0.7348
110041199,2010,0.7801,0.827,0.7162,0.723
110041200,2010,0.7872,0.8276,0.7225,0.7419
128011529,2010,0.7978,0.837,0.8051,0.8261
319031512,2010,0.8017,0.825,0.7558,0.7814
319031513,2010,0.7984,0.8246,0.7759,0.778
319031514,2010,0.8077,0.8301,0.7815,0.796
120031395,2010,0.7968,0.8308,0.8119,0.8083
801051056,2010,0.7894,0.82,0.7375,0.7254
403041078,2010,0.771,0.8147,0.7322,0.6756
403041079,2010,0.7654,0.8116,0.711,0.6711
210031440,2010,0.7648,0.8098,0.6507,0.679
602021056,2010,0.7835,0.8102,0.6774,0.7345
401021005,2010,0.7747,0.8138,0.7116,0.6938
801041043,2010,0.7834,0.8218,0.7471,0.7244
212021297,2010,0.7749,0.8086,0.7081,0.7039
403021059,2010,0.7622,0.814,0.7176,0.6781
510011264,2010,0.9178,0.9048,0.912,0.9222
502011024,2010,0.7979,0.8077,0.7396,0.7311
111031224,2010,0.8003,0.8255,0.7781,0.7994
507011154,2010,0.7923,0.8178,0.7701,0.7462
208011172,2010,0.7789,0.8015,0.732,0.6845
212031561,2010,0.7796,0.806,0.7024,0.7034
212031562,2010,0.7809,0.8038,0.7078,0.6959
403041080,2010,0.7763,0.8168,0.7467,0.6749
403041081,2010,0.771,0.8131,0.6625,0.6722
123011700,2010,0.7887,0.8195,0.7443,0.7874
506011307,2010,0.7906,0.8089,0.7398,0.7437
801041044,2010,0.7766,0.815,0.7199,0.7256
501021014,2010,0.7947,0.8237,0.7284,0.759
116031315,2010,0.7972,0.8133,0.7492,0.7771
214021379,2010,0.7714,0.8118,0.7363,0.7062
801011013,2010,0.7825,0.8216,0.7729,0.7246
207011519,2010,0.7692,0.8073,0.712,0.6843
207011520,2010,0.7694,0.8111,0.7269,0.6843
207011152,2010,0.7727,0.8163,0.6993,0.6976
305021116,2010,0.7954,0.8207,0.7529,0.7752
109021177,2010,0.8013,0.8586,0.78,0.796
504031061,2010,0.7936,0.8363,0.7551,0.7784
211051276,2010,0.8105,0.8301,0.747,0.7761
202021029,2010,0.7747,0.8215,0.6754,0.6996
128021533,2010,0.8015,0.8378,0.8383,0.8262
505011074,2010,0.7988,0.8213,0.7697,0.7717
318021477,2010,0.8219,0.8246,0.7858,0.7982
209011198,2010,0.7753,0.8169,0.7088,0.6979
209011199,2010,0.7699,0.8121,0.6733,0.6974
504021051,2010,0.7935,0.8398,0.7875,0.7899
107041147,2010,0.8091,0.8374,0.8072,0.8351
309071252,2010,0.803,0.8217,0.7531,0.7678
507011155,2010,0.7935,0.8161,0.7453,0.7635
305031125,2010,0.7988,0.8167,0.744,0.7752
404011092,2010,0.7632,0.8298,0.7222,0.6799
306051167,2010,0.8379,0.8393,0.7987,0.8493
505021087,2010,0.7922,0.8145,0.7218,0.7602
318021478,2010,0.8272,0.8228,0.7934,0.7862
801011014,2010,0.7825,0.8164,0.748,0.7173
506051139,2010,0.7925,0.8328,0.7653,0.7641
402051051,2010,0.7767,0.8171,0.7169,0.6763
317011450,2010,0.7959,0.8223,0.7427,0.7731
305011107,2010,0.7954,0.8226,0.785,0.7752
309061247,2010,0.8021,0.8319,0.8129,0.7845
203021042,2010,0.7684,0.8106,0.6831,0.6796
114021285,2010,0.8053,0.833,0.8062,0.8243
505011075,2010,0.7944,0.8166,0.7756,0.7645
311031316,2010,0.8117,0.8237,0.7838,0.7753
213041575,2010,0.7666,0.8115,0.6776,0.6803
127011595,2010,0.7874,0.8158,0.7482,0.782
404011093,2010,0.7609,0.8331,0.6963,0.6784
601051027,2010,0.785,0.8114,0.7333,0.7522
505031303,2010,0.7907,0.8259,0.6931,0.7622
801081094,2010,0.7789,0.8169,0.7473,0.7246
303021056,2010,0.8021,0.8285,0.7866,0.7752
303021057,2010,0.8053,0.8248,0.7773,0.7783
127031524,2010,0.7915,0.8227,0.7565,0.8051
123021439,2010,0.8003,0.8366,0.8182,0.8119
801011015,2010,0.7836,0.8162,0.7491,0.7137
120031396,2010,0.7968,0.8247,0.7862,0.787
309071253,2010,0.8031,0.818,0.778,0.7763
402051052,2010,0.7681,0.8204,0.6803,0.6698
507031172,2010,0.786,0.8172,0.7263,0.7434
213051361,2010,0.7612,0.8131,0.6903,0.6765
213051362,2010,0.7552,0.8193,0.6902,0.6748
121021577,2010,0.7957,0.8385,0.8457,0.809
121021578,2010,0.7957,0.8389,0.8315,0.8188
215011388,2010,0.7707,0.8426,0.7053,0.6878
215011389,2010,0.7739,0.837,0.6978,0.7048
107011132,2010,0.8166,0.8328,0.8109,0.8362
127021518,2010,0.7943,0.823,0.7323,0.7873
701031031,2010,0.8481,0.8617,0.8275,0.8293
601021007,2010,0.794,0.8167,0.7299,0.7637
127011596,2010,0.7874,0.8157,0.7499,0.7821
801091103,2010,0.7841,0.8191,0.7334,0.7246
208021180,2010,0.783,0.8036,0.687,0.6959
801031031,2010,0.7827,0.8168,0.7309,0.7371
701031032,2010,0.8536,0.8689,0.8421,0.8366
126021499,2010,0.7964,0.8341,0.7932,0.8126
506041135,2010,0.7853,0.822,0.7197,0.7518
603021072,2010,0.8121,0.828,0.7922,0.7952
209031210,2010,0.7776,0.8252,0.7539,0.6976
119031664,2010,0.7944,0.8273,0.8119,0.8267
119031665,2010,0.7974,0.826,0.8057,0.8241
114011276,2010,0.797,0.8268,0.7915,0.8138
318021479,2010,0.8165,0.8228,0.7703,0.7859
107021135,2010,0.8104,0.8372,0.8168,0.8221
128021534,2010,0.7954,0.8391,0.7874,0.8082
505011076,2010,0.7995,0.8187,0.77,0.7643
310011274,2010,0.8046,0.8253,0.7907,0.7753
304031094,2010,0.8056,0.8248,0.7644,0.7936
318011464,2010,0.8002,0.8079,0.7596,0.7883
318011465,2010,0.8309,0.8367,0.8076,0.8287
402041040,2010,0.772,0.8151,0.706,0.671
123021705,2010,0.7903,0.8207,0.7229,0.787
307011174,2010,0.7978,0.8351,0.7375,0.7355
505021088,2010,0.7948,0.8204,0.7616,0.7665
306031159,2010,0.8227,0.8315,0.7662,0.7722
110021191,2010,0.7893,0.8197,0.717,0.744
110021192,2010,0.7935,0.8263,0.7369,0.7526
110021193,2010,0.7944,0.826,0.7293,0.7441
602011036,2010,0.7683,0.8086,0.6806,0.7047
310031286,2010,0.788,0.827,0.7617,0.7479
310031287,2010,0.7949,0.8261,0.764,0.7552
310031288,2010,0.7969,0.8276,0.7678,0.7745
511041289,2010,0.8025,0.8586,0.7495,0.7479
215021395,2010,0.8448,0.8752,0.8338,0.8305
801091104,2010,0.7926,0.8197,0.776,0.7407
801071081,2010,0.7811,0.8162,0.7212,0.73
209011200,2010,0.769,0.8142,0.6986,0.6843
209011201,2010,0.7757,0.8191,0.7047,0.6979
801041118,2010,0.7841,0.8187,0.7386,0.7242
